canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
libertiella malmedyensis	libertiella	10	0	2591062	2591063	9	0	0	0
libnotes ladogensis	libnotes	12	0	1515651	1515792	12	0	0	0
lichas laxatus	lichas	0	6	3267059	8556236	0	0	0	0
lichenicolous fungus	lichenicolous	2	14	11182087	11124724	1	8	0	0
lichenochora physciicola	lichenochora	0	1	2569819	7870492	0	1	0	1
lichenochora polycoccoides	lichenochora	3	0	2569819	2569855	3	0	0	0
lichenoconium erodens	lichenoconium	12	32	2590456	2590475	12	29	0	11
lichenoconium lecanorae	lichenoconium	4	39	2590456	2590470	3	31	0	7
lichenoconium lichenicola	lichenoconium	3	2	2590456	3551270	1	2	0	0
lichenoconium pyxidatae	lichenoconium	1	6	2590456	2590457	1	5	0	4
lichenoconium usneae	lichenoconium	2	32	2590456	2590459	2	25	0	15
lichenoconium xanthoriae	lichenoconium	1	5	2590456	2590476	1	4	0	1
lichenodiplis lecanorae	lichenodiplis	1	49	2590416	2590418	0	35	0	7
lichenodiplis lichenicola	lichenodiplis	0	3	2590416	2590417	0	0	0	0
lichenomphalia alpina	lichenomphalia	16	379	3268941	5898717	14	331	13	142
lichenomphalia hudsoniana	lichenomphalia	58	525	3268941	5244027	39	366	35	163
lichenomphalia luteovitellina	lichenomphalia	2	3	3268941	7663249	0	0	0	0
lichenomphalia pararustica	lichenomphalia	1	10	3268941	7545765	1	7	0	0
lichenomphalia umbellifera	lichenomphalia	122	309	3268941	5244016	105	184	22	28
lichenomphalia velutina	lichenomphalia	14	80	3268941	5244005	11	48	1	14
lichenopeltella alpestris	lichenopeltella	2	41	7662022	2613286	2	25	0	9
lichenopeltella cetrariicola	lichenopeltella	1	9	7662022	2613300	1	6	1	4
lichenopeltella cladoniarum	lichenopeltella	1	3	7662022	3524927	0	0	0	0
lichenopeltella maculans	lichenopeltella	0	4	7662022	2613315	0	0	0	0
lichenopeltella nigroannulata	lichenopeltella	0	4	7662022	2613291	0	0	0	0
lichenopeltella palustris	lichenopeltella	5	0	7662022	2613321	5	0	0	0
lichenopeltella peltigericola	lichenopeltella	8	1	7662022	2613283	7	1	0	1
lichenopeltella ramalinae	lichenopeltella	0	7	7662022	2613304	0	5	0	0
lichenopeltella santessonii	lichenopeltella	8	0	7662022	2613316	8	0	5	0
lichenopeltella stereocaulorum	lichenopeltella	1	0	7662022	5953705	1	0	1	0
lichenopuccinia poeltii	lichenopuccinia	1	57	2589793	2589794	0	57	0	11
lichenosticta alcicornaria	lichenosticta	23	2	2589630	2589631	13	2	0	1
lichenosticta alcicorniaria	lichenosticta	19	69	2589630	8291380	14	69	0	39
lichenosticta dombrovskae	lichenosticta	0	2	2589630	8010074	0	2	0	2
lichenostigma alpinum	lichenostigma	11	7	7253069	7723076	11	4	7	0
lichenostigma arctoparmeliae	lichenostigma	2	5	10967788	3519734	2	1	0	1
lichenostigma cosmopolites	lichenostigma	1	3	10967788	3519736	1	0	0	0
lichenostigma maureri	lichenostigma	7	6	7253069	3519731	7	2	0	0
lichenostigma supertegentis	lichenostigma	0	2	7253069	3519747	0	2	0	2
lichenothelia rugosa	lichenothelia	2	3	7089152	9802044	2	0	1	0
lichenothelia scopularia	lichenothelia	2	35	7089152	2626782	1	18	0	17
lichina confinis	lichina	8	606	2587056	2587057	1	305	0	93
lichina pygmaea	lichina	0	122	2587056	2587059	0	51	0	0
lichinella mauritanica	lichinella	0	4	2587095	3477362	0	0	0	0
lichinodium ahlneri	lichinodium	1	261	10907966	2586983	1	246	0	13
lichinodium sirosiphoideum	lichinodium	15	20	10907966	2586982	8	13	5	4
lichtheimia corymbifera	lichtheimia	4	1	2558353	2558326	4	0	0	0
licinus depressus	licinus	26	89	1037611	9414758	16	0	0	0
licmophora abbreviata	licmophora	0	14	3195666	3195692	0	10	0	6
licmophora gracilis	licmophora	168	11	3195666	3195682	166	7	0	4
licneremaeus licnophorus	licneremaeus	78	6	2198011	2198026	76	6	3	4
licnocephala brevicauda	licnocephala	0	3	4637595	9610109	0	0	0	0
licnodamaeus pulcherrimus	licnodamaeus	12	0	2195412	2195418	11	0	0	0
licnophora macfarlandi	licnophora	0	2	8305038	7667801	0	2	0	0
licrostroma subgiganteum	licrostroma	3	0	8623764	2555689	3	0	0	0
liebstadia humerata	liebstadia	20	1	2190449	2190451	18	1	0	0
liebstadia lagenula	liebstadia	0	2	2190449	9776051	0	2	0	0
liebstadia similis	liebstadia	52	28	2190449	2190463	48	23	25	6
liebusella goesi	liebusella	0	27	7509703	4381140	0	12	0	0
liga crateriformis	liga	4	0	4407893	4412838	2	0	0	0
ligdia adustata	ligdia	103	30	1962632	1962636	74	0	0	0
ligeria angusticornis	ligeria	11	0	1471306	5058844	11	0	0	0
ligeriella aristata	ligeriella	8	0	1466068	1466069	7	0	0	0
ligia oceanica	ligia	0	156	2201501	5175631	0	59	0	2
ligonodina kentuckyensis	rexroadus	0	5	4842270	11214603	0	0	0	0
ligula intestinalis	ligula	71	2	2505903	2505904	46	0	0	0
ligularia dentata	ligularia	8	44	3118777	5395475	8	39	0	38
ligularia fischeri	ligularia	0	16	3118777	5395398	0	16	0	0
ligularia przewalskii	ligularia	11	19	3118777	5395559	11	7	0	3
ligularia sibirica	ligularia	4	24	3118777	6445722	1	24	0	24
ligularia stenocephala	ligularia	12	21	3118777	5395542	12	19	2	17
ligusticopsis wallichiana	ligusticopsis	0	4	6026999	3640486	0	4	0	0
ligusticum scothicum	ligusticum	262	5163	3034791	7318597	259	2822	0	1728
ligusticum scoticum	ligusticum	2	397	3034791	9199378	0	359	0	34
ligustrum lucidum	ligustrum	0	5	3172289	3172297	0	0	0	0
ligustrum ovalifolium	ligustrum	0	51	3172289	3172291	0	8	0	0
ligustrum vulgare	ligustrum	1	1512	3172289	3172300	1	23	0	0
ligyrocoris sylvestris	ligyrocoris	555	100	2008050	11389848	529	47	58	5
lilaceophlebia ochraceofulva	lilaceophlebia	0	12	2518739	2545063	0	6	0	0
lilaceophlebia tremelloidea	lilaceophlebia	11	7	2518739	7437281	11	3	0	0
lilioceris lilii	lilioceris	606	466	1048808	1048809	601	110	0	11
lilioceris merdigera	lilioceris	218	146	1048808	4461554	196	31	3	0
lilium amabile	lilium	0	7	2752977	2753364	0	7	0	0
lilium bulbiferum	lilium	845	291	2752977	2753079	834	163	16	42
lilium callosum	lilium	0	5	2752977	2753124	0	5	0	0
lilium candidum	lilium	0	4	2752977	2753090	0	1	0	0
lilium davidii	lilium	0	9	2752977	2753534	0	9	0	0
lilium hansonii	lilium	0	12	2752977	2753520	0	12	0	0
lilium henryi	lilium	0	2	2752977	2753211	0	2	0	0
lilium hollandicum	lilium	0	6	2752977	4072124	0	2	0	0
lilium lancifolium	lilium	22	55	2752977	2753380	22	30	0	1
lilium lankogense	lilium	0	2	2752977	4072049	0	2	0	0
lilium martagon	lilium	1774	822	2752977	2753146	1756	483	4	76
lilium monadelphum	lilium	0	4	2752977	12216490	0	4	0	0
lilium pensylvanicum	lilium	4	5	2752977	2753465	0	4	0	3
lilium pyrenaicum	lilium	0	12	2752977	2753026	0	12	0	0
lilium speciosum	lilium	0	8	2752977	2753390	0	8	0	0
liljeborgia abyssotypica	liljeborgia	0	1	2216132	4316285	0	1	0	1
liljeborgia caliginis	liljeborgia	0	3	2216132	6463999	0	3	0	3
liljeborgia charybdis	liljeborgia	0	22	2216132	6464005	0	22	0	21
liljeborgia fissicornis	liljeborgia	0	1366	2216132	2216134	0	1313	0	711
liljeborgia inermis	liljeborgia	0	2	2216132	4316284	0	2	0	2
liljeborgia kinahani	liljeborgia	0	267	2216132	2216135	0	258	0	153
liljeborgia macronyx	liljeborgia	0	345	2216132	4316295	0	303	0	53
liljeborgia ossiani	liljeborgia	0	129	2216132	6463993	0	127	0	45
liljeborgia pallida	liljeborgia	0	1171	2216132	2216140	0	1102	0	679
lima royeriana	lima	0	14	2288708	8959963	0	0	0	0
limacella delicata	limacella	185	314	2526024	9793586	181	108	23	22
limacellopsis guttata	limacellopsis	70	195	10742396	10773042	70	146	21	55
limacia clavigera	limacia	0	792	2291771	5190033	0	347	0	30
limacina helicina	limacina	0	154	3246483	5190433	0	145	0	70
limacina retroversa	limacina	0	508	3246483	5190438	0	345	0	237
limanda limanda	limanda	0	34482	5213949	5213960	0	3109	0	65
limapontia capitata	limapontia	3	15	2298914	2298915	3	12	0	11
limapontia depressa	limapontia	575	3	2298914	2298918	456	3	0	0
limapontia senestra	limapontia	0	6	2298914	2298917	0	3	0	3
limaria hians	limaria	0	155	2288702	5189497	0	93	0	22
limaria loscombi	limaria	0	694	2288702	5189500	0	563	0	152
limatula bisecta	limatula	0	17	2288723	4373319	0	17	0	6
limatula gwyni	limatula	0	4692	2288723	2288724	0	4027	0	1290
limatula hyperborea	limatula	0	99	2288723	2288738	0	98	0	98
limatula subauriculata	limatula	0	3313	2288723	2288731	0	3113	0	301
limatula subovata	limatula	0	10	2288723	2288730	0	6	0	1
limax cinereoniger	limax	2029	838	2295435	4567609	1798	330	0	13
limax maximus	limax	538	1670	2295435	2295438	518	740	0	120
limea crassa	limea	0	1189	2288741	4373305	0	1138	0	462
limea sarsii	limea	0	4	2288741	2288744	0	4	0	2
limenitis populi	limenitis	11661	1298	5131972	5132183	11541	96	20	0
limerodes arctiventris	limerodes	0	25	1302020	9741357	0	15	0	0
limerodops elongatus	limerodops	7	37	1287035	9725407	7	13	0	0
limerodops subsericans	limerodops	2	46	1287035	1287040	2	17	0	0
limnactinia laevis	limnactinia	0	2	2256172	2256174	0	2	0	2
limnadia lenticularis	limnadia	4	13	2234800	2234801	2	0	0	0
limnaecia phragmitella	limnaecia	767	269	1842261	5120396	663	6	0	0
limnanthes douglasii	limnanthes	3	1	2889938	5334527	3	0	0	0
limnebius aluta	limnebius	15	14	1039090	4448296	14	6	0	0
limnebius crinifer	limnebius	6	1	1039090	4448322	2	0	0	0
limnebius parvulus	limnebius	23	14	1039090	4448289	14	0	0	0
limnebius truncatellus	limnebius	72	432	1039090	4448316	64	155	0	24
limnellia fallax	limnellia	16	8	1619610	1619616	15	8	0	0
limnellia quadrata	limnellia	151	298	1619610	1619611	137	234	3	57
limnellia stenhammari	limnellia	58	5	1619610	1619627	43	2	2	0
limnellia surturi	limnellia	12	34	1619610	4517695	12	16	0	10
limnephilus abbreviatus	limnephilus	9	0	1442450	1442681	9	0	9	0
limnephilus affinis	limnephilus	328	338	1442450	1442618	280	159	0	104
limnephilus algosus	limnephilus	128	86	1442450	1442477	126	59	123	42
limnephilus auricula	limnephilus	402	171	1442450	1442566	388	44	3	2
limnephilus binotatus	limnephilus	221	177	1442450	4481966	201	65	6	0
limnephilus bipunctatus	limnephilus	55	23	1442450	1442666	52	16	0	0
limnephilus borealis	limnephilus	1075	710	1442450	1442714	1061	505	351	204
limnephilus centralis	limnephilus	571	668	1442450	1442607	562	247	42	36
limnephilus coenosus	limnephilus	986	538	1442450	1442466	969	392	500	139
limnephilus decipiens	limnephilus	497	123	1442450	1442688	477	74	14	43
limnephilus diphyes	limnephilus	166	6	1442450	1442674	165	3	48	3
limnephilus dispar	limnephilus	288	27	1442450	1442634	287	16	259	12
limnephilus elegans	limnephilus	292	78	1442450	1442562	283	22	41	9
limnephilus externus	limnephilus	252	85	1442450	1442462	250	44	115	29
limnephilus extricatus	limnephilus	742	512	1442450	1442515	734	198	158	35
limnephilus femoralis	limnephilus	230	34	1442450	1442498	230	19	209	10
limnephilus femoratus	limnephilus	326	418	1442450	1442496	322	349	185	260
limnephilus fenestratus	limnephilus	290	94	1442450	1442460	290	77	175	14
limnephilus flavicornis	limnephilus	788	489	1442450	1442690	753	209	22	5
limnephilus fuscicornis	limnephilus	181	324	1442450	1442669	175	180	45	91
limnephilus fuscinervis	limnephilus	151	67	1442450	1442624	151	51	16	0
limnephilus germanus	limnephilus	240	110	1442450	1442555	237	70	0	0
limnephilus griseus	limnephilus	686	149	1442450	1442490	656	95	13	58
limnephilus helveticus	limnephilus	0	4	1442450	1442720	0	0	0	0
limnephilus hirsutus	limnephilus	2	5	1442450	1442697	2	0	0	0
limnephilus ignavus	limnephilus	626	54	1442450	1442653	600	14	0	5
limnephilus indivisus	limnephilus	1	0	1442450	1442604	1	0	1	0
limnephilus lunatus	limnephilus	472	458	1442450	1442474	455	67	41	3
limnephilus luridus	limnephilus	196	133	1442450	1442694	170	6	0	0
limnephilus major	limnephilus	4	0	1442450	1442680	3	0	0	0
limnephilus marmoratus	limnephilus	302	297	1442450	1442615	273	51	0	0
limnephilus nigriceps	limnephilus	505	635	1442450	1442472	483	499	135	206
limnephilus pantodapus	limnephilus	313	176	1442450	1442584	305	145	208	99
limnephilus picturatus	limnephilus	175	76	1442450	1442481	171	48	113	36
limnephilus politus	limnephilus	375	68	1442450	1442467	363	39	79	8
limnephilus quadratus	limnephilus	26	0	1442450	1442581	25	0	0	0
limnephilus rhombicus	limnephilus	1070	947	1442450	1442729	1040	461	203	134
limnephilus sericeus	limnephilus	988	193	1442450	1442701	960	166	225	98
limnephilus sparsus	limnephilus	1099	931	1442450	1442627	1062	388	74	87
limnephilus stigma	limnephilus	454	356	1442450	1442540	434	296	42	75
limnephilus subcentralis	limnephilus	252	71	1442450	1442598	246	39	1	3
limnephilus subnitidus	limnephilus	141	34	1442450	8372045	140	14	135	12
limnephilus vittatus	limnephilus	248	291	1442450	1442619	237	163	85	29
limnephilus xanthodes	limnephilus	5	11	1442450	1442571	4	6	0	0
limneria undata	limneria	0	235	3245441	5725435	0	207	0	165
limnesia connata	limnesia	3	6	2180698	4541296	3	1	0	0
limnesia curvipalpis	limnesia	0	19	2180698	4541281	0	6	0	0
limnesia fulgida	limnesia	7	16	2180698	2180711	6	1	0	0
limnesia koenikei	limnesia	4	44	2180698	2180701	3	37	0	24
limnesia maculata	limnesia	8	80	2180698	2180708	5	40	0	9
limnesia polonica	limnesia	2	0	2180698	4541290	1	0	0	0
limnesia undulata	limnesia	10	24	2180698	2180714	7	10	0	0
limnesia undulatoides	limnesia	0	20	2180698	4541291	0	18	0	0
limnia paludicola	limnia	211	243	1443961	1444001	176	133	29	22
limnia unguicornis	limnia	289	188	1443961	1443971	249	61	11	2
limnichus sericeus	limnichus	18	0	1032944	1032945	3	0	0	0
limnius volckmari	limnius	8007	6311	7922067	4427719	7997	2247	1536	67
limnobaris dolorosa	limnobaris	218	302	1203490	1203511	204	55	4	2
limnobaris pilistriata	limnobaris	3	3	1203490	1203575	3	1	0	0
limnobaris t-album	limnobaris	67	32	1203490	1203492	66	6	18	0
limnocalanus grimaldii	limnocalanus	19	0	2114750	2114753	13	0	0	0
limnocalanus macrurus	limnocalanus	3197	282	2114750	2114752	2481	162	1	0
limnochares aquatica	limnochares	27	128	2181164	2181166	11	81	0	0
limnococcus limneticus	limnococcus	32	8	4890192	5913303	32	0	0	0
limnocythere inopinata	limnocythere	6	21	1029605	1029616	0	17	0	0
limnocythere stationis	limnocythere	3	0	1029605	4418076	0	0	0	0
limnodriloides barnardi	limnodriloides	0	2	2308449	2308453	0	2	0	0
limnodriloides scandinavicus	limnodriloides	0	18	2308449	2308457	0	15	0	2
limnodrilus claparedeianus	limnodrilus	7	6	2308538	4812410	7	3	0	0
limnodrilus claparedianus	limnodrilus	21	14	2308538	2308550	21	6	0	0
limnodrilus hoffmeisteri	limnodrilus	2840	147	2308538	2308543	2765	53	4	1
limnodrilus profundicola	limnodrilus	83	2	2308538	2308557	82	2	0	0
limnodrilus udekemianus	limnodrilus	127	21	2308538	2308552	120	11	0	1
limnodromus griseus	limnodromus	0	65	2481669	2481672	0	1	0	1
limnodromus scolopaceus	limnodromus	49	230	2481669	2481670	47	69	0	27
limnognathia maerski	limnognathia	0	2	4632629	4632630	0	2	0	0
limnohabitans spec.	limnohabitans_a	32	0	11196266	12259936	32	0	0	0
limnohalacarus wackeri	limnohalacarus	0	9	4337031	4337040	0	0	0	0
limnophila pictipennis	limnophila	2	0	1520958	1521144	2	0	0	0
limnophila schranki	limnophila	153	29	1520958	1521007	153	3	7	2
limnophora groenlandica	limnophora	1	0	1529975	1530163	1	0	1	0
limnophora nigripes	limnophora	17	12	1529975	1530245	17	10	11	8
limnophora olympiae	limnophora	2	1	1529975	1530319	2	0	0	0
limnophora pandellei	limnophora	6	0	1529975	1530375	6	0	6	0
limnophora riparia	limnophora	69	10	1529975	1530131	56	3	4	0
limnophora rotundata	limnophora	101	1	1529975	1530076	92	1	21	1
limnophora tigrina	limnophora	70	1	1529975	1530402	37	0	2	0
limnophora triangula	limnophora	69	7	1529975	1530235	60	0	7	0
limnophora uniseta	limnophora	24	4	1529975	1530104	17	3	16	3
limnophyes aagaardi	limnophyes	122	1139	1454396	1454467	122	836	95	88
limnophyes angelicae	limnophyes	20	0	1454396	1454532	20	0	1	0
limnophyes asquamatus	limnophyes	492	1852	1454396	8177091	486	742	164	151
limnophyes bidumus	limnophyes	39	323	1454396	1454412	39	315	36	51
limnophyes brachytomus	limnophyes	49	237	1454396	7915188	49	236	28	30
limnophyes edwardsi	limnophyes	201	1728	1454396	1454402	201	1351	72	234
limnophyes eltoni	limnophyes	12	1378	1454396	1454470	12	1321	4	226
limnophyes er	limnophyes	2	0	1454396	1454435	2	0	1	0
limnophyes habilis	limnophyes	108	5179	1454396	1454564	108	3534	12	44
limnophyes madeirae	limnophyes	0	1	1454396	1454413	0	1	0	1
limnophyes margaretae	limnophyes	18	28	1454396	5055737	18	22	5	14
limnophyes minimius	limnophyes	0	3	1454396	8663762	0	1	0	0
limnophyes minimus	limnophyes	835	7162	1454396	1454495	823	5282	187	948
limnophyes natalensis	limnophyes	375	9082	1454396	1454526	370	5654	93	1261
limnophyes ninae	limnophyes	160	44	1454396	1454480	159	44	47	1
limnophyes prolongatus	limnophyes	132	6368	1454396	1454445	132	3762	12	460
limnophyes pumilio	limnophyes	183	45	1454396	9725539	183	45	52	10
limnophyes schnelli	limnophyes	22	575	1454396	1454576	22	569	22	268
limnophyes spinigus	limnophyes	118	10	1454396	1454534	117	10	57	8
limnophyes torulus	limnophyes	2	1	1454396	1454555	2	1	2	1
limnophyes vrangelensis	limnophyes	0	6	1454396	5055695	0	6	0	2
limnoporus rufoscutellatus	limnoporus	391	384	2020446	2020450	385	147	6	9
limnoria lignorum	limnoria	0	69	2202982	5175946	0	49	0	2
limnosida frontosa	limnosida	5	152	4407751	4418507	3	41	0	0
limnospila albifrons	limnospila	58	12	1529888	1529889	47	8	3	4
limnothrix planctonica	limnothrix	51	0	10952261	4382309	47	0	0	0
limnothrix redekei	limnothrix	5	2	10952261	3218774	5	0	0	0
limnozetes ciliatus	limnozetes	29	57	2198338	2198340	27	48	7	9
limnozetes foveolatus	limnozetes	0	5	2198338	4545909	0	5	0	0
limnozetes lustrum	limnozetes	0	7	2198338	2198342	0	7	0	0
limnozetes rugosus	limnozetes	8	26	2198338	2198348	8	25	4	2
limnozetes schatzi	limnozetes	0	3	2198338	12203026	0	3	0	1
limnozetes solhoyorum	limnozetes	0	2	2198338	11536630	0	2	0	0
limobius borealis	limobius	17	122	1235982	4464617	14	18	1	5
limonia albifrons	limonia	0	11	1516824	4519126	0	9	0	0
limonia aquilina	limonia	4	0	1516824	4519146	4	0	0	0
limonia badia	limonia	50	3	1516824	5066372	50	3	2	0
limonia dilutior	limonia	0	5	1516824	4519130	0	0	0	0
limonia flavipes	limonia	133	343	1516824	4519147	129	222	2	28
limonia interjecta	limonia	0	22	1516824	4519166	0	22	0	5
limonia macrostigma	limonia	143	412	1516824	4519152	143	296	24	111
limonia maculicosta	limonia	14	5	1516824	4519134	14	5	14	0
limonia messaurea	limonia	5	0	1516824	4519135	5	0	4	0
limonia nubeculosa	limonia	152	447	1516824	4519121	151	50	0	3
limonia phragmitidis	limonia	169	182	1516824	4519122	168	83	9	10
limonia stigma	limonia	16	21	1516824	4519167	16	15	2	0
limonia sylvicola	limonia	120	200	1516824	4519160	120	178	56	56
limonia trivittata	limonia	102	1752	1516824	4519128	102	1672	13	1298
limonium bonduellei	limonium	0	3	3082293	6713037	0	2	0	1
limonium humile	limonium	0	1177	3082293	4088825	0	2	0	0
limonium lobatum	limonium	0	5	3082293	8419208	0	3	0	0
limonium platyphyllum	limonium	2	0	3082293	4088624	2	0	0	0
limonium sinuatum	limonium	0	5	3082293	3082297	0	1	0	0
limonium vulgare	limonium	0	26	3082293	3082322	0	0	0	0
limonius minutus	limonius	50	0	1162132	4429521	47	0	1	0
limopsis angusta	limopsis	0	77	2286166	4373121	0	77	0	75
limopsis aurita	limopsis	0	798	2286166	2286179	0	796	0	284
limopsis cristata	limopsis	0	10822	2286166	2286180	0	10819	0	2683
limopsis minuta	limopsis	0	3879	2286166	2286169	0	3821	0	602
limosa haemastica	limosa	0	4	2481679	2481680	0	3	0	3
limosa lapponica	limosa	4376	63579	2481679	2481681	2005	25881	306	13334
limosa limosa	limosa	6667	22464	2481679	2481685	6572	8078	50	2986
limosella aquatica	limosella	2015	977	3172210	3172211	1931	385	99	126
limosina bequaerti	limosina	27	14	1588800	5080123	24	10	0	1
limosina calcarifera	limosina	10	0	1588800	1588979	10	0	0	0
limosina cambrica	limosina	74	30	1588800	5080188	67	16	22	3
limosina czernyi	limosina	2	0	1588800	1588926	2	0	0	0
limosina flaviceps	limosina	8	21	1588800	1588847	8	12	0	1
limosina manicata	limosina	85	958	1588800	1588830	85	572	18	85
limosina meijerei	limosina	18	0	1588800	1588955	16	0	0	0
limosina moesta	limosina	33	8	1588800	1589036	33	0	0	0
limosina palmata	limosina	78	1071	1588800	1588902	69	524	12	73
limosina parapusio	limosina	124	56	1588800	1588861	119	46	17	11
limosina pseudoleucoptera	limosina	0	5	1588800	1588997	0	3	0	1
limosina rozkosnyi	limosina	0	4	1588800	1588904	0	3	0	1
limosina rufilabris	limosina	83	57	1588800	1588900	70	45	52	38
limosina silvatica	limosina	8	8	1588800	1588949	0	2	0	0
limosina simplex	limosina	7	5	1588800	5080195	7	0	0	0
limosina simplicipes	limosina	1	0	1588800	5080147	1	0	1	0
limosina spinosa	limosina	4	0	1588800	1588943	4	0	0	0
limosina talparum	limosina	208	444	1588800	1588946	202	299	40	52
limosina unica	limosina	13	0	1588800	1588929	13	0	13	0
limosina v-atrum	limosina	36	4	1588800	5080297	36	0	3	0
limotettix atricapillus	limotettix	42	5	2043709	4483184	38	0	0	0
limotettix ochrifrons	limotettix	7	0	2043709	2043713	4	0	0	0
limotettix sphagneticus	limotettix	5	0	2043709	4483183	2	0	0	0
limotettix striola	limotettix	210	81	2043709	2043723	194	29	7	6
limothrips cerealium	limothrips	0	24	1420623	1420626	0	0	0	0
limothrips denticornis	limothrips	29	188	1420623	1420625	28	90	0	2
linaria cannabina	linaria	26536	137617	8741507	8104397	20639	20345	112	523
linaria dalmatica	linaria	5	1	3172168	5415011	5	0	0	0
linaria flavirostris	linaria	1378	66630	8741507	7668711	1220	36170	172	11345
linaria genistifolia	linaria	7	28	3172168	5415013	6	2	0	0
linaria incarnata	linaria	31	34	3172168	5415018	30	5	0	0
linaria maroccana	linaria	3	25	3172168	5415016	3	6	0	0
linaria pinifolia	linaria	0	3	3172168	5415007	0	3	0	0
linaria purpurea	linaria	0	41	3172168	5415012	0	2	0	0
