canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
hieracium saelanii	hieracium	3	0	3134951	4245956	8	0	0	0
hieracium sagittatum	hieracium	6	0	3134951	7765408	5	0	0	0
hieracium sarcophyllum	hieracium	0	3	3134951	3135070	0	0	0	0
hieracium saturicolor	hieracium	0	9	3134951	3135919	0	0	0	0
hieracium savokarelicum	hieracium	12	0	3134951	3135838	7	0	0	0
hieracium savonicum	hieracium	8	0	3134951	10897255	6	0	0	0
hieracium saxifragum	hieracium	52	1359	3134951	7869225	22	186	0	64
hieracium scabrisetum	hieracium	0	3	3134951	3136019	0	0	0	0
hieracium scalenum	hieracium	0	2	3134951	7957285	0	1	0	0
hieracium scapigerum	hieracium	0	4	3134951	8345428	0	0	0	0
hieracium schmidtii	hieracium	0	545	3134951	3135601	0	115	0	37
hieracium scissicaule	hieracium	0	5	3134951	4244875	0	0	0	0
hieracium scitum	hieracium	0	7	3134951	4244862	0	3	0	3
hieracium scytophyllum	hieracium	0	3	3134951	3136060	0	0	0	0
hieracium semiangustum	hieracium	0	3	3134951	4244623	0	0	0	0
hieracium semicolpodes	hieracium	1	1	3134951	4244590	1	0	1	0
hieracium semicrispum	hieracium	0	10	3134951	4244584	0	0	0	0
hieracium semicurvatum	hieracium	1	1	3134951	3135849	1	0	1	0
hieracium semidovrense	hieracium	0	4	3134951	4244573	0	0	0	0
hieracium semiprolixum	hieracium	0	2	3134951	3136510	0	2	0	2
hieracium serratifrons	hieracium	3	16	3134951	8561515	0	0	0	0
hieracium serrulosum	hieracium	0	9	3134951	4244281	0	0	0	0
hieracium silenii	hieracium	33	0	3134951	3135391	17	0	0	0
hieracium sinuatum	hieracium	0	10	3134951	4244018	0	0	0	0
hieracium siphlanthum	hieracium	0	60	3134951	3136850	0	3	0	0
hieracium skytteanum	hieracium	0	14	3134951	4243936	0	0	0	0
hieracium sommerfeltii	hieracium	0	328	3134951	3135962	0	22	0	7
hieracium sparsidens	hieracium	5	2	3134951	6064851	0	0	0	0
hieracium sparsifolium	hieracium	17	73	3134951	3135410	0	16	0	1
hieracium sparsum	hieracium	0	3	3134951	8289647	0	0	0	0
hieracium spatalops	hieracium	0	4	3134951	3135083	0	0	0	0
hieracium spec	hieracium	0	10	3134951	11761200	0	8	0	0
hieracium spectabile	hieracium	5	0	3134951	7832516	5	0	0	0
hieracium spiculiferum	hieracium	0	6	3134951	4243342	0	0	0	0
hieracium spilotum	hieracium	4	0	3134951	4243324	0	0	0	0
hieracium spodiozum	hieracium	0	7	3134951	4243253	0	0	0	0
hieracium stabile	hieracium	8	0	3134951	10739807	0	0	0	0
hieracium stellatifrons	hieracium	0	1	3134951	4243064	0	1	0	1
hieracium stenolepidoides	hieracium	0	2	3134951	4242918	0	2	0	0
hieracium stenomischum	hieracium	0	6	3134951	3136101	0	0	0	0
hieracium stereophyton	hieracium	0	29	3134951	4242742	0	0	0	0
hieracium stipatum	hieracium	0	4	3134951	4242707	0	0	0	0
hieracium storliense	hieracium	0	19	3134951	4242618	0	1	0	0
hieracium strictiforme	hieracium	0	8	3134951	3135798	0	0	0	0
hieracium strictum	hieracium	0	31	3134951	8134916	0	5	0	1
hieracium stylosum	hieracium	0	2	3134951	4242426	0	1	0	1
hieracium subalpestre	hieracium	0	10	3134951	4242350	0	2	0	0
hieracium subaquilonium	hieracium	1	0	3134951	4242287	1	0	1	0
hieracium subarctoum	hieracium	31	22	3134951	3135477	18	11	9	9
hieracium subaudum	hieracium	0	3	3134951	7338182	0	0	0	0
hieracium subaureum	hieracium	5	2	3134951	10861623	1	0	0	0
hieracium subcaesium	hieracium	5	6	3134951	3136273	3	0	0	0
hieracium subcapillans	hieracium	0	9	3134951	4242090	0	0	0	0
hieracium subcaudatulum	hieracium	0	9	3134951	10847379	0	3	0	0
hieracium subcordigerum	hieracium	0	8	3134951	4241981	0	0	0	0
hieracium subelatiforme	hieracium	0	4	3134951	3135404	0	0	0	0
hieracium subexpallidum	hieracium	0	7	3134951	10849123	0	4	0	4
hieracium subfarinaceum	hieracium	0	16	3134951	3136745	0	0	0	0
hieracium subgemellum	hieracium	0	2	3134951	4241692	0	1	0	1
hieracium subgracilescens	hieracium	0	5	3134951	3136572	0	3	0	3
hieracium subholophyllum	hieracium	12	0	3134951	3136401	7	0	0	0
hieracium subindutoides	hieracium	0	3	3134951	4241561	0	1	0	1
hieracium submurorum	hieracium	0	34	3134951	3136125	0	8	0	7
hieracium subnaevosum	hieracium	0	6	3134951	8383324	0	1	0	0
hieracium subnigrescens	hieracium	0	8	3134951	4241349	0	2	0	0
hieracium subobatrescens	hieracium	8	0	3134951	4241302	3	0	0	0
hieracium suborarium	hieracium	3	0	3134951	4241258	1	0	1	0
hieracium subpellucidum	hieracium	34	312	3134951	3135569	25	12	0	0
hieracium subprolixiforme	hieracium	5	0	3134951	4241064	0	0	0	0
hieracium subramosum	hieracium	13	245	3134951	3135488	0	4	0	3
hieracium subrasile	hieracium	4	0	3134951	4241012	1	0	0	0
hieracium subrigidum	hieracium	1	846	3134951	3136293	0	31	0	1
hieracium subsilvaticum	hieracium	0	6	3134951	9647876	0	2	0	0
hieracium subtumescens	hieracium	7	0	3134951	4240685	0	0	0	0
hieracium subumbellatum	hieracium	4	0	3134951	8171185	0	0	0	0
hieracium sudeticum	hieracium	0	3	3134951	3135214	0	0	0	0
hieracium suecicum	hieracium	43	17	3134951	8404444	42	7	1	0
hieracium sunndalicum	hieracium	0	5	3134951	4240427	0	0	0	0
hieracium suppansum	hieracium	0	2	3134951	10536061	0	1	0	0
hieracium sylvaticum	hieracium	3	52	3134951	8333388	2	1	1	0
hieracium sympycnodes	hieracium	0	15	3134951	4240199	0	0	0	0
hieracium tanyeces	hieracium	0	4	3134951	4240043	0	0	0	0
hieracium teligerum	hieracium	1	0	3134951	3135448	1	0	1	0
hieracium temperatum	hieracium	0	13	3134951	4239811	0	0	0	0
hieracium tenericeps	hieracium	0	2	3134951	4239744	0	2	0	2
hieracium tenuiflorum	hieracium	0	1	3134951	9247104	0	1	0	1
hieracium tersiflorum	hieracium	9	0	3134951	10897627	1	0	0	0
hieracium theiodes	hieracium	0	7	3134951	4239376	0	0	0	0
hieracium thoolepis	hieracium	0	3	3134951	4239321	0	0	0	0
hieracium thulense	hieracium	2	5	3134951	4239300	2	0	2	0
hieracium tonsilingua	hieracium	2	0	3134951	4239101	1	0	0	0
hieracium tornense	hieracium	4	0	3134951	4239086	3	0	3	0
hieracium triangulare	hieracium	1	157	3134951	8311449	0	6	0	0
hieracium trichelliceps	hieracium	0	3	3134951	4238635	0	1	0	0
hieracium trichodoroides	hieracium	0	3	3134951	4238574	0	0	0	0
hieracium trichopleum	hieracium	0	5	3134951	4238510	0	1	0	0
hieracium tridentatum	hieracium	6	178	3134951	3136145	5	20	0	1
hieracium triste	hieracium	0	22	3134951	8064139	0	0	0	0
hieracium truncatum	hieracium	0	51	3134951	3135627	0	18	0	0
hieracium tumescens	hieracium	0	4	3134951	3135374	0	0	0	0
hieracium tumidum	hieracium	0	1	3134951	4238144	0	1	0	1
hieracium turbidum	hieracium	3	0	3134951	3135905	2	0	0	0
hieracium turritellum	hieracium	0	8	3134951	3135197	0	0	0	0
hieracium umbellatiforme	hieracium	0	4	3134951	4237965	0	0	0	0
hieracium umbellatum	hieracium	14555	10084	3134951	3135329	14215	2742	284	420
hieracium umbricola	hieracium	5	1	3134951	3136131	4	0	0	0
hieracium umbrosum	hieracium	1	63	3134951	3135262	1	39	1	4
hieracium uncinatum	hieracium	0	5	3134951	4237774	0	0	0	0
hieracium urticaefrons	hieracium	0	5	3134951	7890066	0	0	0	0
hieracium ustedalicum	hieracium	0	3	3134951	4237620	0	0	0	0
hieracium valdeplicatum	hieracium	0	4	3134951	4237445	0	0	0	0
hieracium vicarium	hieracium	13	0	3134951	4236853	1	0	0	0
hieracium viscosum	hieracium	0	1	3134951	3136752	0	1	0	1
hieracium vittatulum	hieracium	0	5	3134951	7965107	0	1	0	1
hieracium vulgatifolium	hieracium	0	4	3134951	8302731	0	1	0	0
hieracium vulgatiforme	hieracium	2	2	3134951	11082778	2	0	0	0
hieracium vulgatum	hieracium	9	2455	3134951	7777868	5	503	0	57
hieracium xanthochroum	hieracium	0	10	3134951	4235608	0	3	0	2
hieracium xanthostylum	hieracium	0	13	3134951	4235578	0	0	0	0
hierochloe hirta	anthoxanthum	1	0	2705971	7895766	12	80	3	13
hierochloe odorata	anthoxanthum	1	3	2705971	7686454	53	2598	8	1356
hildenbrandia rivularis	hildenbrandia	2	10	2665375	2665386	2	0	0	0
hildenbrandia rubra	hildenbrandia	9975	1740	2665375	2665377	6047	1780	0	593
hindakia tetrachotoma	hindakia	15	2	5839389	5839391	5	1	0	1
hippocrepis emerus	hippocrepis	1	510	2956616	5353705	0	1	0	0
hippophae rhamnoides	hippophae	2227	1816	3039284	3039285	2103	1342	6	280
hippophae salicifolia	hippophae	0	2	3039284	7293122	0	2	0	0
hippuris lanceolata	hippuris	661	68	3039572	5544673	633	55	0	55
hippuris tetraphylla	hippuris	1980	148	3039572	7939048	1902	125	0	124
hippuris vulgaris	hippuris	7920	4621	3039572	5372503	7703	3118	2294	1290
hirschfeldia incana	hirschfeldia	304	213	10724106	3050595	298	39	0	2
holcus lanatus	holcus	289	7434	2706162	2706164	203	2569	5	13
holcus mollis	holcus	850	3447	2706162	2706163	780	1772	2	4
holodiscus discolor	holodiscus	0	34	2987758	2987780	0	7	0	3
holosteum umbellatum	holosteum	0	2	3085347	3085349	0	1	0	0
homalia trichomanoides	homalia	2126	1123	2673538	7571728	2071	357	67	3
homalothecium lutescens	homalothecium	117	302	2673096	2673099	96	82	0	29
homalothecium philippeanum	homalothecium	17	0	2673096	2680285	0	0	0	0
homalothecium sericeum	homalothecium	987	3278	2673096	2673098	927	1122	30	102
homogyne alpina	homogyne	0	2	3133688	3133692	0	1	0	0
homomallium incurvatum	homomallium	226	558	2682588	2682592	217	77	0	4
honckenya peploides	honckenya	2349	4554	3085775	3085776	1754	2167	2	1583
hookeria lucens	hookeria	1	1466	2669698	5280020	0	842	0	11
hordelymus europaeus	hordelymus	2	1	5428469	5674152	1	0	0	0
hordeum aegiceras	hordeum	3	0	2706050	2706060	3	0	0	0
hordeum brachyantherum	hordeum	1	1	2706050	2706066	1	0	0	0
hordeum distichon	hordeum	163	184	2706050	8332019	20	28	0	3
hordeum jubatum	hordeum	775	528	2706050	2706052	754	177	33	8
hordeum marinum	hordeum	8	2	2706050	2706053	8	0	0	0
hordeum murinum	hordeum	45	64	2706050	7886346	36	9	0	0
hordeum pusillum	hordeum	11	0	2706050	2706070	11	0	0	0
hordeum secalinum	hordeum	0	5	2706050	2706068	0	1	0	0
hordeum spontaneum	hordeum	4	0	2706050	2706075	0	0	0	0
hordeum stenostachys	hordeum	0	3	2706050	4114278	0	2	0	0
hordeum vulgare	hordeum	2829	1217	2706050	2706056	1115	169	61	43
hornungia petraea	hornungia	12	373	7376101	5376179	12	0	0	0
hosta lancifolia	hosta	22	14	9342215	4008563	22	6	0	0
hosta longipes	hosta	0	3	9342215	2771258	0	3	0	0
hosta longissima	hosta	0	2	9342215	2771235	0	2	0	0
hosta minor	hosta	0	2	9342215	2771279	0	2	0	0
hosta plantaginea	hosta	0	4	9342215	2771287	0	4	0	0
hosta pycnophylla	hosta	0	2	9342215	2771308	0	2	0	0
hosta sieboldiana	hosta	5	176	9342215	5303933	5	95	0	2
hosta sieboldii	hosta	7	8	9342215	2771309	7	8	0	0
hosta undulata	hosta	41	19	9342215	4008605	41	3	0	0
hosta ventricosa	hosta	0	28	9342215	2771207	0	10	0	0
hosta venusta	hosta	0	4	9342215	2771283	0	4	0	0
hottonia palustris	hottonia	14	1	3169298	4006551	14	0	0	0
howea belmoreana	howea	3	0	7714485	7783777	3	0	0	0
humulus lupulus	humulus	3268	3456	2984534	2984535	3105	1219	69	87
humulus scandens	humulus	0	3	2984534	2984537	1	2	0	0
huperzia acicularis	huperzia	23	0	2688450	11173617	23	0	3	0
huperzia continentalis	huperzia	0	2	2688450	9321183	0	2	0	0
huperzia europaea	huperzia	341	4	2688450	11185274	293	0	14	0
huperzia selago	huperzia	503	9827	2688450	8190643	428	7175	265	1591
huperzia suberecta	huperzia	402	0	2688450	3990830	368	0	1	0
husnotiella asperifolia	husnotiella	0	254	2671377	12252555	0	152	0	116
husnotiella sinuosa	husnotiella	0	2	2671377	12254145	0	1	0	0
hyacinthoides hispanica	hyacinthoides	4	146	5304256	5304257	4	37	0	0
hyacinthoides italica	hyacinthoides	0	6	5304256	5304298	0	1	0	0
hyacinthoides massartiana	hyacinthoides	0	81	5304256	5304294	0	13	0	0
hyacinthoides non-scripta	hyacinthoides	3	329	5304256	5304283	3	76	0	0
hyacinthus orientalis	hyacinthus	2	14	2766192	2772666	2	6	0	0
hyalotheca dissiliens	hyalotheca	2	227	2649612	2649620	0	128	0	7
hyalotheca mucosa	hyalotheca	4	36	2649612	2649614	1	17	0	4
hydrangea arborescens	hydrangea	0	18	2985983	2985986	0	4	0	0
hydrangea macrophylla	hydrangea	4	13	2985983	2985994	4	4	0	0
hydrangea paniculata	hydrangea	7	11	2985983	2985995	6	2	0	0
hydrangea petiolaris	hydrangea	2	81	2985983	3645181	2	16	0	0
hydrastis canadensis	hydrastis	0	4	7726848	3033110	0	4	0	0
hydrocharis morsus-ranae	hydrocharis	2690	166	2865596	5329266	2570	4	1	0
hydrocotyle vulgaris	hydrocotyle	0	995	3034601	3034606	0	192	0	0
hydrodictyon reticulatum	hydrodictyon	3	7	2641976	2641977	2	0	0	0
hydrogonium croceum	hydrogonium	0	11	2671144	9321704	0	0	0	0
hydrolithon boreale	hydrolithon	0	2	2654735	2654787	0	2	0	0
hydrophyllum appendiculatum	hydrophyllum	0	11	8906001	2928279	0	11	0	0
hydrophyllum canadense	hydrophyllum	0	6	8906001	2928284	0	6	0	0
hydrophyllum virginianum	hydrophyllum	0	19	8906001	2928281	0	19	0	0
hyenia sphenophylloides	hyenia	0	22	4889606	11140818	0	19	0	0
hygroamblystegium fluviatile	hygroamblystegium	688	170	2673542	2681736	669	25	45	0
hygroamblystegium humile	hygroamblystegium	25	7	2673542	7755378	9	0	0	0
hygroamblystegium tenax	hygroamblystegium	71	15	2673542	2681735	67	3	0	1
hygroamblystegium varium	hygroamblystegium	39	89	2673542	7742683	29	17	1	0
hygrobiella laxifolia	hygrobiella	77	312	2689167	2689168	76	142	71	31
hygrohypnella ochracea	hygrohypnella	1051	1684	4889574	7506968	984	708	342	158
hygrohypnella polaris	hygrohypnella	0	292	4889574	7682147	0	116	0	17
hygrohypnum eugyrium	hygrohypnum	0	4	2681562	2681582	0	3	0	0
hygrohypnum luridum	hygrohypnum	344	812	2681562	2681583	337	357	170	104
hygrohypnum styriacum	hygrohypnum	1	49	2681562	2681585	1	44	1	9
hylocomiadelphus triquetrus	hylocomiadelphus	4240	5584	4889421	8345757	3486	2662	819	327
hylocomiastrum pyrenaicum	hylocomiastrum	486	1022	7504129	9556321	422	500	130	77
hylocomiastrum umbratum	hylocomiastrum	1006	1981	7504129	9403436	929	829	45	39
hylocomium splendens	hylocomium	8959	9498	9478252	2679696	7892	5037	1292	949
hylomecon japonicum	hylomecon	0	5	7314874	7404520	0	5	0	0
hylotelephium anacampseros	hylotelephium	1	41	2985862	4202184	1	5	0	0
hylotelephium ewersii	hylotelephium	41	119	2985862	4202057	41	22	1	0
hylotelephium maximum	hylotelephium	4384	13465	2985862	7334631	4000	1942	2	1
hylotelephium populifolium	hylotelephium	0	2	2985862	4201917	0	2	0	0
hylotelephium spectabile	hylotelephium	2	28	2985862	2985863	0	12	0	1
hylotelephium telephium	hylotelephium	8634	446	2985862	2985865	8124	186	21	2
hylotelephium vulgare	hylotelephium	7	0	2985862	4201614	0	0	0	0
hymenoloma compactum	hymenoloma	3	78	4889103	7838584	3	67	3	27
hymenoloma crispulum	hymenoloma	479	1666	4889103	7807598	435	772	225	178
hymenophyllum lineare	hymenophyllum	0	6	2651287	2651288	0	1	0	1
hymenophyllum peltatum	hymenophyllum	0	2392	2651287	7315537	0	1358	0	1
hymenophyllum wilsonii	hymenophyllum	0	451	2651287	7315550	0	196	0	1
hymenostylium gracillimum	hymenostylium	6	3	7552292	7381883	2	3	2	1
hymenostylium recurvirostrum	hymenostylium	311	1147	7552292	7347186	302	632	160	167
hymenoxys hoopesii	hymenoxys	1	4	3150131	3150175	1	4	0	0
hyocomium armoricum	hyocomium	2	455	2682399	2682400	0	75	0	0
hyoscyamus niger	hyoscyamus	926	946	2928976	2928978	892	169	0	3
hypecoum pendulum	hypecoum	1	1	2888556	2888559	1	0	0	0
hypericum ascyron	hypericum	2	6	3189452	3189479	0	6	0	0
hypericum calycinum	hypericum	0	9	3189452	3189497	0	3	0	0
hypericum carinthiacum	hypericum	3	1	3189452	9823146	1	0	0	0
hypericum dubium	hypericum	0	3	3189452	3712443	0	1	0	0
hypericum hirsutum	hypericum	377	1397	3189452	7921919	265	1154	0	197
hypericum humifusum	hypericum	1	5	3189452	3189543	1	1	0	0
hypericum maculatum	hypericum	22680	22599	3189452	6437017	22146	10041	17	223
hypericum montanum	hypericum	330	965	3189452	3714477	319	204	0	0
hypericum perforatum	hypericum	5324	8837	3189452	3189486	4722	1602	1	9
hypericum pulchrum	hypericum	0	4269	3189452	3712747	0	1759	0	2
hypericum tetrapterum	hypericum	4	9	3189452	6436469	4	4	0	0
hypnodendron arcuatum	hypnodendron	4	0	2677724	8644031	0	0	0	0
hypnum andoi	hypnum	812	634	2673041	2681985	809	156	10	6
hypnum cupressiforme	hypnum	3280	7327	2673041	2681972	3121	1571	65	247
hypnum jutlandicum	hypnum	0	688	2673041	2682005	0	249	0	14
hypnum recurvans	hypnum	13	13	2673041	11615189	13	13	2	8
hypnum resupinatum	hypnum	11	464	2673041	2682011	11	103	0	0
hypnum vernicosum	hypnum	0	11	2673041	2681997	0	0	0	0
hypochaeris glabra	hypochaeris	3	9	3093681	3093911	3	0	0	0
hypochaeris radicata	hypochaeris	26	4306	3093681	3093702	23	1548	0	3
hypochoeris glabra	hypochoeris	0	2	4228531	8983654	0	1	0	0
hypochoeris radicata	hypochoeris	5	1	4228531	7605771	5	0	0	0
hypoglossum hypoglossoides	hypoglossum	0	2	2661571	2661577	0	2	0	0
hypopitys hypophegea	hypopitys	37	614	6399062	4165427	31	288	0	4
hypopitys monotropa	hypopitys	2162	3203	6399062	2888342	2097	680	4	38
hypoxis hemerocallidea	hypoxis	0	2	2740390	2852840	0	2	0	0
hyssopus officinalis	hyssopus	40	184	2926805	5341387	29	41	0	0
iberis amara	iberis	31	70	5377149	5377163	25	12	0	4
iberis odorata	iberis	6	0	5377149	5377196	6	0	0	0
iberis sempervirens	iberis	2	50	5377149	5551241	2	3	0	0
iberis umbellata	iberis	36	82	5377149	5377303	35	11	0	1
iberodes linifolia	iberodes	2	2	9317059	9629001	2	0	0	0
ilex aquifolium	ilex	0	5752	10792217	5414222	0	1367	0	3
ilex meserveae	ilex	1	3	3169013	5533814	1	1	0	0
illecebrum verticillatum	illecebrum	4	3	3085609	5384589	4	0	0	0
imbribryum alpinum	imbribryum	66	1382	4885596	8285962	33	389	0	27
imbribryum clavatum	imbribryum	0	3	4885596	12171562	0	0	0	0
imbribryum mildeanum	imbribryum	4	232	4885596	8085756	2	45	0	2
imbribryum muehlenbeckii	imbribryum	119	325	4885596	8351867	95	85	1	13
impatiens balfourii	impatiens	2	9	2891766	2891783	1	9	0	0
impatiens balsamina	impatiens	0	4	2891766	2891773	0	2	0	1
impatiens capensis	impatiens	173	0	2891766	2891774	166	0	0	0
impatiens glandulifera	impatiens	19795	17630	2891766	2891770	19572	8207	186	1291
impatiens noli-tangere	impatiens	2979	4785	2891766	2891779	2906	2345	18	83
impatiens parviflora	impatiens	2175	2899	2891766	2891782	2076	674	1	0
impatiens scabrida	impatiens	0	2	2891766	4192907	0	1	0	0
impatiens walleriana	impatiens	3	0	2891766	2891772	2	0	0	0
imperata cylindrica	imperata	0	6	7627509	8424006	0	6	0	0
imperatoria ostruthium	imperatoria	1	209	8081953	5538108	1	138	0	2
inula britannica	inula	1	0	3148323	7502456	3	0	0	0
inula helenium	inula	254	181	3148323	3148340	247	44	1	1
inula racemosa	inula	3	1	3148323	4933624	3	1	0	0
inula salicina	inula	19	146	3148323	8229935	18	70	2	0
ipheion uniflorum	ipheion	0	9	9594338	2859597	0	9	0	0
ipomoea aquatica	ipomoea	0	3	2928509	2928525	0	3	0	0
ipomoea batatas	ipomoea	0	12	2928509	2928551	0	12	0	0
ipomoea cairica	ipomoea	0	5	2928509	2928531	0	0	0	0
ipomoea coccinea	ipomoea	0	4	2928509	2928560	0	0	0	0
ipomoea hederacea	ipomoea	5	1	2928509	2928538	5	0	0	0
ipomoea lacunosa	ipomoea	2	55	2928509	2928584	2	0	0	0
ipomoea nil	ipomoea	4	51	2928509	2928534	4	0	0	0
ipomoea purpurea	ipomoea	18	52	2928509	2928576	16	8	0	0
iris aphylla	iris	9	10	2748017	5298613	8	2	0	0
iris delavayi	iris	0	4	2748017	5298043	0	1	0	0
iris domestica	iris	0	4	2748017	5298546	0	3	0	0
iris florentina	iris	0	3	2748017	5298079	0	3	0	0
iris foetidissima	iris	0	3	2748017	5298765	0	2	0	0
iris germanica	iris	3	69	2748017	5298069	2	14	0	0
iris pallida	iris	1	1	2748017	5298086	1	0	0	0
iris pseudacorus	iris	10255	6004	2748017	5298231	10012	1143	25	180
iris pumila	iris	1	2	2748017	5298675	1	0	0	0
iris sanguinea	iris	15	36	2748017	5298821	15	9	0	0
iris setosa	iris	5	2	2748017	5298796	5	2	0	0
iris sibirica	iris	89	284	2748017	5298126	86	69	1	0
isatis tinctoria	isatis	1686	198	3043620	5374118	1224	157	0	97
isodon japonicus	isodon	0	3	3233634	7308617	0	3	0	0
isoetes echinospora	isoetes	4095	2010	2688248	4926451	3926	889	911	211
isoetes engelmannii	isoetes	0	27	2688248	2688326	0	27	0	0
isoetes lacustris	isoetes	3708	2228	2688248	2688270	3480	1085	1010	264
isolepis fluitans	isolepis	2	39	2712989	2713142	0	0	0	0
isolepis pseudosetacea	isolepis	2	0	2712989	2713255	2	0	0	0
isolepis setacea	isolepis	2	302	2712989	2713300	2	1	0	0
isopaches bicrenatus	isopaches	268	241	2689434	2689435	248	104	23	21
isopaches decolorans	isopaches	0	24	2689434	2689438	0	21	0	2
isopterygiella alpicola	isopterygiella	19	5	11049794	12239114	17	4	17	0
isopterygiella pulchella	isopterygiella	787	717	11049794	10996639	763	455	219	92
isopterygiopsis muelleriana	isopterygiopsis	0	80	2679666	2679669	0	43	0	0
isothecium alopecuroides	isothecium	1736	1666	8175646	2679735	1680	649	25	27
isotrema macrophyllum	isotrema	3	13	7313702	2873995	3	1	0	0
jacobaea abrotanifolia	jacobaea	1	2	7678064	5388634	0	0	0	0
jacobaea alpina	jacobaea	0	47	7678064	5388598	0	47	0	47
jacobaea aquatica	jacobaea	40	350	7678064	8340600	39	237	0	0
jacobaea cannabifolia	jacobaea	77	8	7678064	5388606	77	8	0	0
jacobaea erucifolia	jacobaea	4	68	7678064	10487667	4	1	0	0
jacobaea maritima	jacobaea	2	3	7678064	5388595	2	2	0	0
jacobaea pseudoarnica	jacobaea	0	85	7678064	9274112	0	84	0	84
jacobaea subalpina	jacobaea	0	8	7678064	5388603	0	6	0	6
jacobaea vulgaris	jacobaea	499	6493	7678064	5388602	465	1057	7	4
jania rubens	jania	0	62	2655124	5276203	0	17	0	12
jasione laevis	jasione	3	0	3165617	3165708	3	0	0	0
jasione montana	jasione	892	2288	3165617	8366345	836	18	0	1
jatropha curcas	jatropha	0	2	3072692	3072953	0	2	0	0
jochenia pallescens	jochenia	914	262	10796474	10863326	888	49	2	3
jochenia protuberans	jochenia	1	3	10796474	10827620	0	0	0	0
juglans ailantifolia	juglans	24	0	3054350	3054366	24	0	0	0
juglans cinerea	juglans	45	5	3054350	3054352	45	3	0	0
juglans major	juglans	0	2	3054350	3054359	0	2	0	0
juglans mandshurica	juglans	14	20	3054350	4205640	15	20	0	0
juglans nigra	juglans	0	13	3054350	3054357	0	11	0	0
juglans regia	juglans	2	98	3054350	3054368	0	22	0	0
juncus acutiflorus	juncus	4	50	2701072	2701571	4	1	0	1
juncus alpinoarticulatus	juncus	17258	9482	2701072	2701930	16787	6797	2802	1785
